TenX.HP1_amb_reason_alignmentScore_alignmentScore,0.00046701031874234314
TenX.HP1_amb_reason_flanking,0.000469259710982981
Ill300x.amb_insertSize_mean,0.0004757999025714805
pacbio.amb_reason_alignmentScore_alignmentScore,0.00048195549222952244
TenX.HP2_amb_insertSize_std,0.00048335511765411175
TenX.HP2_amb_reason_same_scores,0.0004906466493244706
Ill300x.amb_reason_orientation_orientation,0.0004921919662603301
TenX.HP1_ref_insertSize_mean,0.0004956073040772946
pacbio.amb_alnScore_mean,0.0005215730527602491
Ill300x.ref_alnScore_mean,0.0005252834375119241
TenX.HP2_amb_insertSize_mean,0.0005342897803713706
TenX.HP2_ref_insertSize_mean,0.0005453094981159434
IllMP.amb_alnScore_std,0.0005457923676129943
TenX.HP2_amb_reason_multimapping,0.0005642382405601518
TenX.HP2_amb_count,0.0005711780287258392
TenX.HP1_amb_reason_multimapping,0.0005928451595002257
pacbio.amb_alnScore_std,0.000597899936465901
Ill300x.amb_count,0.0006001483795864227
start,0.0006034266238196329
end,0.0006053757699673854
TenX.HP2_alt_insertSize_std,0.0006216576508005051
IllMP.amb_alnScore_mean,0.0006446311125499932
Ill250.amb_reason_multimapping,0.0006665894157518149
IllMP.amb_reason_alignmentScore_alignmentScore,0.0006963167205159195
Ill300x.amb_reason_alignmentScore_alignmentScore,0.0007088843175329463
IllMP.amb_count,0.0007531743290099163
TenX.HP1_ref_alnScore_mean,0.0007814161332271273
Ill300x.amb_reason_multimapping,0.0008120610432334908
pacbio.amb_count,0.0008370804197890008
TenX.HP1_amb_insertSize_mean,0.0008605130430469894
pacbio.amb_reason_flanking,0.0008662017369013845
TenX.HP2_ref_alnScore_std,0.0008959913299167153
chrom,0.0009424996556851716
IllMP.amb_reason_multimapping,0.001101621553474297
Ill300x.alt_alnScore_mean,0.0011052867622311493
Ill250.ref_alnScore_mean,0.0011246118053640161
IllMP.ref_insertSize_mean,0.001152054267431242
TenX.HP2_ref_insertSize_std,0.0012070437013895084
TenX.HP1_ref_insertSize_std,0.0012377593673030909
TenX.HP1_alt_alnScore_mean,0.0012768698082444047
Ill300x.ref_insertSize_std,0.0012946494885863844
Ill300x.ref_insertSize_mean,0.0012967206498052481
IllMP.amb_reason_flanking,0.0013509705517809564
TenX.HP2_alt_insertSize_mean,0.0013918050362218693
TenX.HP1_ref_alnScore_std,0.0014257082230472165
TenX.HP2_alt_alnScore_std,0.0015606994924539323
TenX.HP1_alt_alnScore_std,0.001760011358285212
TenX.HP1_ref_count,0.0017662258669424496
TenX.HP2_alt_alnScore_mean,0.0017921593180179032
Ill300x.alt_insertSize_mean,0.0019449977373274287
IllMP.alt_count,0.002237768302190928
TenX.HP2_alt_count,0.0024184957577484986
Ill300x.ref_alnScore_std,0.0024597305194329865
IllMP.ref_alnScore_mean,0.0024928882515964272
IllMP.alt_alnScore_std,0.0025610239301514385
TenX.HP1_ref_reason_alignmentScore,0.0028080050235368592
TenX.HP1_alt_count,0.002968856093384919
TenX.HP2_alt_reason_alignmentScore,0.0030677694928162923
TenX.HP1_alt_reason_alignmentScore,0.0032670757048614946
TenX.HP1_alt_insertSize_mean,0.0032962016190076614
TenX.HP2_ref_reason_alignmentScore,0.0035432872765509436
IllMP.ref_insertSize_std,0.004064155584754076
IllMP.ref_alnScore_std,0.0044423017725435075
TenX.HP1_alt_insertSize_std,0.004540770686749984
IllMP.alt_alnScore_mean,0.004848843461461265
IllMP.alt_insertSize_std,0.005029942655050528
Ill300x.alt_alnScore_std,0.005038876777194785
Ill250.ref_insertSize_mean,0.005161332602662948
TenX.HP2_ref_count,0.006163233893271532
Ill250.ref_insertSize_std,0.007535397466251496
IllMP.alt_insertSize_mean,0.008899476122463225
IllMP.alt_reason_alignmentScore,0.009635373601404953
Ill250.ref_alnScore_std,0.012632221611361478
IllMP.ref_count,0.013447441829708594
Ill300x.alt_insertSize_std,0.013512078644171463
IllMP.ref_reason_alignmentScore,0.014519388737723885
pacbio.ref_insertSize_mean,0.01512954153489861
pacbio.alt_alnScore_mean,0.015905019438654303
pacbio.ref_alnScore_mean,0.01607926958123822
pacbio.alt_insertSize_mean,0.0183335637503437
Ill250.alt_insertSize_mean,0.0189693851807446
Ill250.alt_alnScore_mean,0.019668705987590376
Ill250.alt_alnScore_std,0.020905617481270716
Ill300x.alt_count,0.023134018020609392
pacbio.ref_alnScore_std,0.02347806257599921
pacbio.ref_insertSize_std,0.025459196515619092
Ill250.alt_insertSize_std,0.02958589330445204
Ill300x.alt_reason_alignmentScore,0.02964212423832237
Ill250.ref_count,0.034021793189941744
Ill250.ref_reason_alignmentScore,0.037772018178354405
Ill250.alt_reason_alignmentScore,0.03857410344140322
pacbio.alt_insertSize_std,0.03915680254550873
Ill300x.ref_reason_alignmentScore,0.04156333546717723
Ill300x.ref_count,0.042665577042573746
pacbio.alt_count,0.04381506648506136
pacbio.alt_alnScore_std,0.04483828779137714
pacbio.ref_reason_alignmentScore,0.04899172542757554
Ill250.alt_count,0.04985516388879491
pacbio.alt_reason_alignmentScore,0.05644235602473211
pacbio.ref_count,0.05759725789844948
